"Apio", 74.88, 303
"Choclo", 54.33, 321
"Naranja", 20.28, 940
"Durazno", 152.50, 736
"Calabaza", 21.85, 680
"Frutilla", 265.27, 243
"Ajo", 921.41, 109
"Pomelo", 37.57, 864
"Esparrago", 580.40, 218
"Zanahoria", 30.41, 486
"Manzana", 142.22, 1040
"Durazno", 158.40, 888
"Sandia", 51.27, 756
"Pomelo", 60.02, 846
"Kinoto", 35.13, 196
"Ciruela", 970.61, 720
"Frambuesa", 2074.67, 87
"Cereza", 1062.09, 170
"Cereza", 992.64, 200
"Brocoli", 383.47, 456
"Pomelo", 53.82, 837
"Calabaza", 24.67, 896
"Calabaza", 15.82, 952
"Uva", 702.88, 264
"Lechuga", 39.18, 819
"Pomelo", 39.49, 990
"Pera", 139.60, 1170
"Naranja", 12.43, 810
"Banana", 58.56, 920
"Champignon", 3579.36, 115
"Coliflor", 21.55, 550
"Naranja", 12.55, 970
"Durazno", 188.58, 944
"Limon", 359.19, 588
"Papa", 17.09, 1090
"Batata", 25.79, 900
"Manzana", 153.18, 920
"Repollo", 3.52, 840
"Calabaza", 19.32, 832
"Ajo", 881.36, 109
"Durazno", 151.89, 728
"Rabanito", 244.40, 312
"Lechuga", 46.53, 990
"Tomate", 747.16, 900
"Durazno", 182.37, 856
"TomCherry", 593.24, 178
"Limon", 310.57, 777
"Champignon", 3598.23, 96
"Manzana", 137.13, 1050
"Frambuesa", 2050.88, 102
"Papa", 21.49, 1170
"Lima", 1348.01, 222
"Palta", 1121.17, 456
"Durazno", 281.34, 824
"Palta", 1137.41, 452
"Ciruela", 993.43, 927
"Higo", 2482.67, 95
"Mandarina", 22.08, 1160
"Brocoli", 397.38, 320
"Higo", 2468.63, 83
"Frutilla", 283.79, 276
"Champignon", 3564.46, 109
"Uva", 689.12, 318
"Banana", 68.10, 1120
"Banana", 61.16, 1000
"Cebolla", 71.19, 904
"Pepino", 43.49, 530
"Rabanito", 217.84, 264
"Limon", 316.70, 644
"Caqui", 802.97, 86
"Durazno", 180.92, 952
"Repollo", 6.26, 784
"Palta", 1154.49, 368
"Repollo", 6.48, 714
"Lima", 1226.81, 236
"Morron", 2955.65, 546
"Apio", 68.08, 240
"Batata", 18.99, 860
"Alcachofa", 160.52, 330
"Cereza", 1032.15, 216
"Rabanito", 202.22, 351
"Mandarina", 16.75, 1040
"Mandarina", 27.56, 1070
"Kiwi", 396.68, 392
"Morron", 2899.79, 588
"Zuccini", 81.87, 618
"Sandia", 68.97, 729
"Banana", 65.21, 1020
"Cebolla", 65.18, 816
"Pera", 159.88, 1080
"Naranja", 15.40, 1130
"Ajo", 906.49, 100
"TomCherry", 556.58, 176
"Batata", 15.85, 870
"Kiwi", 419.43, 360
"Limon", 326.11, 840
"Durazno", 172.10, 840
"Banana", 59.64, 1060
"Morron", 3013.44, 672
"Sandia", 57.16, 1053
"Batata", 18.28, 850
"Berenjena", 57.45, 630
"Pepino", 39.39, 430
"Batata", 20.02, 1120
"Palta", 492.13, 515
"Apio", 47.37, 345
"Zanahoria", 30.42, 642
"Cereza", 1036.64, 222
"Ajo", 945.06, 92
"Cebolla", 62.65, 760
"Champignon", 3619.74, 80
"Naranja", 13.47, 1070
"Banana", 50.45, 1080
"Alcachofa", 131.11, 261
"Cereza", 1035.79, 168
"Manzana", 132.86, 1000
"Durazno", 156.14, 776
"Kiwi", 436.06, 424
"Naranja", 10.22, 1070
"Manzana", 158.66, 820
"Higo", 2467.05, 104
"Brocoli", 346.65, 384
"Sandia", 68.25, 738
"Repollo", 4.77, 679
"Alcachofa", 148.86, 264
"Ajo", 930.82, 86
"Cebolla", 73.42, 864
"Higo", 2564.49, 95
"Cebolla", 51.31, 736
"Manzana", 122.86, 860
"Naranja", 12.36, 910
"Caqui", 843.98, 119
"Palta", 474.28, 435
"Cebolla", 77.06, 904
"Caqui", 777.92, 117
"Cebolla", 71.59, 808
"Uva", 738.07, 357
"Manzana", 144.80, 800
"Banana", 55.91, 1140
"Mandarina", 17.36, 940
"Higo", 2498.55, 83
"Cereza", 1058.28, 212
"Choclo", 48.79, 321
"Naranja", 19.76, 1160
"Pera", 132.44, 890
"Alcachofa", 143.20, 360
"Cereza", 1022.68, 196
"Durazno", 144.16, 840
"Coliflor", 32.33, 575
"Zuccini", 81.95, 642
"Champignon", 3467.78, 104
"Ciruela", 937.63, 792
"TomCherry", 546.38, 216
"Champignon", 3695.52, 88
"Calabaza", 27.46, 784
"Tomate", 738.42, 1035
"Cereza", 1069.27, 210
"Morron", 2939.86, 612
"Alcachofa", 160.74, 282
"Lechuga", 35.41, 1080
"Rabanito", 227.62, 318
"Melon", 73.16, 472
"Kinoto", 41.54, 220
"Choclo", 60.22, 282
"Cebolla", 57.87, 960
"Coliflor", 24.25, 455
"Mandarina", 13.93, 1020
"Pomelo", 26.42, 936
"Champignon", 3665.08, 81
"Apio", 56.39, 297
"Morron", 3024.67, 714
"Tomate", 750.86, 936
"Acelga", 25.77, 918
"TomCherry", 517.89, 230
"Kinoto", 40.29, 218
"Pepino", 34.77, 545
"Lima", 1361.14, 172
"Mandarina", 13.59, 1190
"Limon", 295.00, 819
"Durazno", 160.24, 696
"Repollo", 4.76, 784
"Frutilla", 270.64, 249
"Zuccini", 89.63, 576
"Frutilla", 331.80, 342
"Coliflor", 29.48, 600
"Papa", 10.79, 1190
"Frambuesa", 2067.00, 100
"Papa", 22.26, 850
"Calabaza", 19.19, 808
"Brocoli", 360.35, 392
"Kiwi", 450.78, 412
"Cebolla", 63.79, 872
"TomCherry", 599.13, 212
"Zuccini", 81.95, 480
"Higo", 2480.63, 89
"Caqui", 783.91, 110
"Champignon", 3639.33, 80
"Esparrago", 624.70, 204
"Palta", 1149.07, 432
"Batata", 16.64, 1140
"Calabaza", 18.90, 840
"Batata", 16.37, 1050
"Batata", 17.10, 1150
"Mandarina", 14.46, 1170
"Palta", 1192.68, 460
"Batata", 19.94, 890
"Coliflor", 27.69, 595
"Acelga", 20.97, 963
"Melon", 108.37, 440
"Papa", 26.25, 1100
"Cebolla", 78.40, 824
"Banana", 55.34, 1010
"Zuccini", 100.22, 540
"Tomate", 742.80, 837
"Lima", 1037.01, 222
"Palta", 1206.50, 352
"Uva", 734.08, 279
"Champignon", 3493.15, 108
"Choclo", 73.35, 294
"Manzana", 133.57, 970
"Tomate", 691.02, 837
"Zuccini", 94.19, 570
"Ciruela", 987.50, 855
"Alcachofa", 125.03, 348
"Cebolla", 77.53, 936
"Durazno", 154.30, 904
"Apio", 49.88, 294
"Naranja", 4.74, 1170
"Manzana", 139.06, 810
"Zuccini", 73.50, 558
"Rabanito", 239.23, 249
"Naranja", 17.96, 940
"Pomelo", 53.08, 810
"Lima", 1014.54, 178
"Batata", 24.30, 810
"Pepino", 35.72, 480
"Durazno", 162.78, 784
"Champignon", 3525.27, 119
"Ajo", 870.68, 90
"Sandia", 53.24, 738
"Mandarina", 15.06, 930
"Sandia", 55.90, 990
"Higo", 2481.80, 118
"Apio", 69.13, 360
"Apio", 71.97, 300
"Choclo", 52.77, 339
"Coliflor", 36.39, 585
"Coliflor", 32.62, 595
"Banana", 53.20, 900
"Pomelo", 39.94, 747
"Zuccini", 78.06, 618
"Frutilla", 293.21, 267
"Ajo", 900.29, 102
"Zanahoria", 34.87, 594
"Pomelo", 44.77, 900
"Durazno", 146.74, 864
"Caqui", 849.56, 82
"Durazno", 168.66, 744
"Palta", 1124.18, 340
"Kinoto", 29.37, 166
"Lima", 1203.64, 190
"Uva", 755.65, 279
"Ciruela", 951.10, 792
"Lima", 1043.08, 210
"Cebolla", 61.06, 800
"Melon", 93.06, 392
"Pera", 150.17, 940
"Mandarina", 29.87, 950
"Zuccini", 91.84, 558
"Pera", 150.86, 1110
"Repollo", 8.04, 833
"Lechuga", 46.18, 1044
"Limon", 317.55, 721
"Kiwi", 408.97, 328
"Tomate", 721.37, 828
"Limon", 335.06, 637
"Calabaza", 21.19, 920
"Esparrago", 630.39, 234
"Banana", 56.84, 840
"Naranja", 15.95, 1130
"Palta", 515.41, 455
"Cebolla", 67.89, 648
"Durazno", 176.67, 832
"Zanahoria", 35.95, 624
"Sandia", 56.32, 819
"Lima", 1032.54, 230
"Frambuesa", 1955.16, 84
"Zanahoria", 41.18, 492
"Brocoli", 371.40, 348
"Uva", 694.50, 282
"Zuccini", 81.69, 636
"Batata", 15.07, 810
"Cebolla", 58.08, 688
"Melon", 114.16, 424
"Kinoto", 30.65, 240
"Morron", 3016.15, 480
"Esparrago", 614.06, 188
"Lechuga", 40.65, 945
"Zuccini", 98.75, 714
"Ciruela", 947.12, 819
"Pepino", 36.91, 535
"Lechuga", 51.75, 729
"Naranja", 17.75, 940
"Limon", 324.45, 812
"Alcachofa", 136.91, 315
"Berenjena", 51.24, 684
"Cereza", 1033.69, 176
"Brocoli", 373.88, 360
"Melon", 112.72, 464
"Caqui", 772.76, 118
"Kinoto", 29.03, 238
"Melon", 93.73, 380
"Champignon", 3530.63, 105
"Mandarina", 25.24, 1040
"Palta", 491.80, 505
"Naranja", 8.48, 1030
"Pepino", 43.38, 595
"Pomelo", 34.62, 963
"Limon", 334.33, 756
"Pomelo", 41.61, 990
"Ajo", 916.75, 96
"Melon", 99.37, 360
"Berenjena", 55.54, 702
"Naranja", 11.60, 910
"TomCherry", 564.06, 170
"Alcachofa", 159.94, 345
"Ajo", 843.40, 80
"Lechuga", 32.25, 792
"Pomelo", 38.08, 1062
"Papa", 12.15, 990
"Rabanito", 236.63, 324
"Kiwi", 482.13, 328
"Palta", 470.33, 430
"Ajo", 854.22, 105
"Lima", 1022.41, 208
"Uva", 738.17, 327
"Coliflor", 27.62, 495
"Brocoli", 311.58, 396
"Alcachofa", 124.41, 300
"Higo", 2397.05, 95
"Ajo", 899.71, 95
"Caqui", 807.77, 107
"Higo", 2493.59, 118
"Pera", 165.52, 1140
"Lechuga", 35.83, 783
"Lima", 1185.33, 200
"Naranja", 10.13, 960
"Apio", 64.75, 270
"Pomelo", 48.49, 765
"Calabaza", 17.73, 792
"Lima", 1319.70, 204
"Banana", 62.45, 950
"Naranja", 13.25, 1160
"Uva", 710.26, 297
"Papa", 8.67, 900
"Lima", 1348.44, 236
"Coliflor", 26.26, 490
"Zanahoria", 39.64, 552
"Lechuga", 49.16, 999
"Mandarina", 13.83, 1000
"Batata", 21.21, 830
"Tomate", 743.31, 918
"Pera", 134.31, 910
"Lima", 1090.87, 222
"Pomelo", 43.49, 918
"Pepino", 31.46, 575
"Kinoto", 41.12, 182
"Lima", 1251.43, 178
"Pomelo", 55.73, 972
"Rabanito", 200.34, 255
"Palta", 509.70, 595
"Higo", 2519.93, 102
"Tomate", 713.27, 774
"Morron", 2979.35, 648
"Durazno", 181.33, 752
"Pepino", 35.14, 510
"Durazno", 166.67, 880
"Repollo", 7.69, 693
"Coliflor", 26.26, 450
"Higo", 2518.83, 112
"Palta", 1133.33, 416
"Lima", 1346.55, 160
"Lima", 1193.48, 226
"Kinoto", 33.84, 206
"Limon", 329.16, 588
"Rabanito", 220.86, 318
"Choclo", 59.03, 294
"Batata", 25.20, 890
"Durazno", 186.86, 728
"Higo", 2456.37, 84
"Champignon", 3617.46, 91
"Calabaza", 18.21, 800
"Pepino", 36.06, 505
"Mandarina", 36.95, 1180
"Frutilla", 266.04, 327
"Frutilla", 292.70, 315
"Berenjena", 60.47, 582
"Lima", 1213.50, 214
"Palta", 1198.77, 360
"Repollo", 3.08, 742
"Rabanito", 221.05, 324
"Rabanito", 213.81, 258
"Higo", 2487.83, 83
"Coliflor", 27.87, 470
"Higo", 2431.10, 93
"Papa", 29.80, 1150
"Zanahoria", 32.03, 708
"Pepino", 29.50, 565
"Zuccini", 87.20, 702
"Apio", 53.66, 336
"Naranja", 9.49, 1180
"Mandarina", 30.95, 860
"Banana", 71.95, 1010
"Durazno", 248.09, 816
"Champignon", 3646.27, 87
"Esparrago", 655.09, 226
"Berenjena", 55.56, 558
"Acelga", 15.74, 972
"Esparrago", 656.76, 192
"Repollo", 5.80, 581
"Durazno", 176.08, 744
"Berenjena", 40.59, 582
"Zanahoria", 34.64, 516
"Choclo", 43.52, 297
"Kinoto", 35.82, 230
"Berenjena", 53.51, 492
"Higo", 2460.79, 84
"Melon", 108.97, 376
"Zuccini", 89.89, 714
"Tomate", 766.49, 810
"Esparrago", 636.16, 186
"Palta", 1103.18, 348
"Banana", 74.39, 900
"Naranja", 13.84, 930
"Frambuesa", 1948.31, 108
"Higo", 2492.48, 98
"Palta", 470.92, 475
"Berenjena", 52.42, 600
"Lima", 1073.10, 204
"Lima", 1364.31, 166
"Batata", 25.92, 1100
"Choclo", 49.07, 285
"Pepino", 42.71, 485
"Coliflor", 21.40, 415
"Melon", 109.48, 360
"Limon", 308.18, 840
"Caqui", 812.23, 102
"Lechuga", 40.94, 891
"Uva", 690.20, 315
"Lechuga", 25.57, 999
"Cebolla", 75.05, 808
"Naranja", 5.25, 800
"Zuccini", 88.45, 510
"Mandarina", 12.69, 1000
"Lima", 1215.61, 194
"Zuccini", 82.05, 588
"Apio", 69.79, 282
"Tomate", 728.45, 792
"Repollo", 7.65, 749
"Uva", 684.23, 303
"Batata", 22.99, 1100
"Pomelo", 31.93, 945
"Durazno", 153.69, 664
"Brocoli", 353.14, 372
"Brocoli", 351.75, 392
"TomCherry", 546.73, 200
"Cereza", 1121.05, 212
"Brocoli", 372.11, 456
"Tomate", 814.94, 729
"Papa", 15.97, 1030
"Durazno", 169.05, 696
"Lima", 1197.21, 174
"Pepino", 27.88, 430
"Berenjena", 68.23, 636
"Palta", 472.34, 540
"Ajo", 899.14, 88
"Higo", 2541.80, 120
"Mandarina", 10.49, 910
"Acelga", 10.81, 774
"Pepino", 29.51, 525
"Higo", 2454.62, 107
"Alcachofa", 161.19, 330
"Kinoto", 31.02, 196
"Mandarina", 20.50, 1080
"Batata", 20.55, 830
"Acelga", 18.76, 909
"Naranja", 17.03, 810
"Repollo", 7.27, 742
"Pera", 130.71, 1180
"Rabanito", 227.02, 345
"Uva", 705.68, 270
"Palta", 1157.08, 368
"Cereza", 1063.45, 180
"Kinoto", 36.19, 178
"Esparrago", 644.74, 166
"Lechuga", 44.79, 1071
"Sandia", 55.75, 972
"Mandarina", 20.42, 1060
"Naranja", 10.63, 980
"Naranja", 16.32, 1080
"Lima", 1018.64, 228
"Durazno", 128.51, 664
"Esparrago", 636.81, 174
"Mandarina", 15.46, 1060
"Manzana", 140.72, 880
"Lima", 1427.17, 224
"Banana", 56.19, 1120
"Ciruela", 958.99, 819
"Rabanito", 229.47, 321
"Brocoli", 332.09, 412
"Esparrago", 645.22, 184
"Manzana", 143.09, 940
"Lima", 1405.43, 176
"Papa", 16.50, 1050
"Palta", 1164.54, 348
"Durazno", 282.27, 864
"Morron", 2951.27, 492
"Repollo", 5.49, 658
"Ciruela", 990.72, 783
"Calabaza", 15.58, 648
"Palta", 519.12, 515
"Tomate", 805.96, 1062
"Pomelo", 51.46, 999
"Frambuesa", 2034.13, 92
"Coliflor", 32.60, 545
"Kiwi", 440.03, 340
"Naranja", 14.45, 900
"Morron", 2917.80, 720
"Pepino", 43.07, 500
"Calabaza", 16.46, 640
"Cebolla", 74.52, 872
"Limon", 292.46, 700
"Mandarina", 16.12, 990
"Champignon", 3571.64, 99
"Acelga", 21.25, 1026
"Cereza", 1002.95, 214
"Ciruela", 990.35, 819
"Pepino", 38.91, 580
"TomCherry", 558.31, 232
"Pepino", 39.71, 480
"Durazno", 159.53, 744
"Durazno", 293.45, 664
"Brocoli", 342.05, 480
"Papa", 18.52, 1090
"Cebolla", 69.04, 696
"Papa", 14.22, 1090
"Champignon", 3555.07, 105
"Naranja", 14.64, 1000
"Choclo", 65.96, 357
"Papa", 16.23, 860
"Uva", 708.57, 270
"Esparrago", 671.13, 236
"Frutilla", 294.96, 270
"Ciruela", 945.16, 1062
"Banana", 62.75, 940
"Tomate", 717.20, 810
"Lima", 1149.15, 240
"Durazno", 178.10, 952
"Uva", 714.97, 315
"Durazno", 164.66, 960
"Tomate", 714.56, 990
"Manzana", 143.00, 800
"Zuccini", 101.00, 636
"Choclo", 43.88, 279
"Durazno", 282.19, 800
"Zanahoria", 36.68, 588
"Melon", 99.98, 380
"Frutilla", 269.14, 333
"Frutilla", 316.94, 291
"Lima", 1194.27, 236
"Kinoto", 39.17, 190
"Papa", 20.03, 980
"Ajo", 858.28, 90
"Palta", 1134.78, 388
"Calabaza", 20.27, 672
"Durazno", 238.22, 696
"Calabaza", 12.57, 936
"TomCherry", 552.02, 174
"Brocoli", 385.31, 464
"Uva", 711.61, 357
"Esparrago", 623.87, 220
"Palta", 489.21, 550
"Zuccini", 84.35, 504
"Higo", 2549.16, 113
"Zuccini", 74.72, 600
"Caqui", 833.48, 110
"Ciruela", 984.08, 864
"Rabanito", 223.60, 336
"Uva", 680.35, 321
"Alcachofa", 147.89, 339
"Mandarina", 14.06, 1080
"Calabaza", 19.33, 776
"Coliflor", 31.53, 580
"Zanahoria", 44.07, 516
"Mandarina", 15.86, 1180
"Coliflor", 24.60, 560
"Papa", 17.01, 1000
"Alcachofa", 131.54, 357
"Lechuga", 36.33, 1062
"Lechuga", 32.44, 990
"Manzana", 174.19, 840
"Frambuesa", 2032.21, 94
"Coliflor", 26.70, 535
"Tomate", 706.78, 864
"Kiwi", 428.86, 436
"Coliflor", 23.42, 465
"Lima", 1414.63, 226
"Cebolla", 61.54, 640
"Esparrago", 625.81, 228
"Cereza", 1052.87, 170
"TomCherry", 557.35, 222
"Calabaza", 22.25, 680
"Pera", 153.96, 1150
"Manzana", 150.81, 840
"Rabanito", 178.25, 288
"Morron", 2884.99, 666
"Lima", 1217.13, 164
"Choclo", 52.22, 357
"Lima", 1078.71, 222
"Naranja", 5.72, 810
"Durazno", 276.20, 704
"Ajo", 901.20, 106
"Ciruela", 1009.19, 810
"Mandarina", 17.25, 850
"Brocoli", 344.85, 324
"Higo", 2493.46, 95
"Melon", 94.25, 320
"Naranja", 10.74, 820
"Papa", 13.49, 1070
"Lima", 1353.05, 164
"Lima", 1255.90, 166
"Batata", 29.41, 820
"Coliflor", 36.37, 420
"Mandarina", 23.74, 850
"Durazno", 136.74, 656
"Calabaza", 18.50, 736
"Coliflor", 33.72, 540
"Sandia", 61.89, 972
"Cereza", 1058.37, 234
"Melon", 97.91, 408
"Choclo", 59.54, 306
"Tomate", 743.07, 783
"Cereza", 1045.21, 228
"Rabanito", 247.58, 318
"Durazno", 265.55, 960
"Brocoli", 382.52, 432
"Choclo", 44.27, 348
"Lima", 1261.10, 206
"Champignon", 3662.53, 103
"Cebolla", 63.89, 736
"Durazno", 308.84, 872
"Melon", 111.15, 324
"Champignon", 3573.64, 101
"Zanahoria", 37.85, 522
"Frambuesa", 1930.57, 117
"Lechuga", 43.52, 837
"Manzana", 137.80, 980
"Rabanito", 231.48, 291
"Sandia", 61.20, 783
"Caqui", 777.21, 91
"Batata", 17.56, 870
"Brocoli", 337.80, 364
"Esparrago", 584.60, 200
"Champignon", 3599.22, 83
"Limon", 330.78, 700
"Papa", 15.70, 1060
"Acelga", 28.95, 729
"Pepino", 44.28, 475
"Pera", 152.02, 1120
"Rabanito", 243.63, 294
"Zanahoria", 37.98, 510
"Palta", 476.96, 565
"Lima", 1383.40, 210
"Melon", 104.80, 472
"Palta", 517.04, 545
"Zuccini", 86.42, 510
"Durazno", 185.14, 832
"Manzana", 162.73, 1070
"Kinoto", 48.75, 208
"Lima", 1395.19, 176
"Lechuga", 42.99, 1044
"Coliflor", 22.58, 495
"Frambuesa", 2004.57, 94
"Pomelo", 45.25, 873
"Kinoto", 33.21, 164
"Sandia", 53.89, 990
"Palta", 497.53, 545
"Uva", 720.39, 294
"Lima", 1036.70, 162
"Pera", 147.54, 1090
"Melon", 101.69, 432
"TomCherry", 545.96, 200
"Ciruela", 1022.42, 891
"Durazno", 143.27, 728
"Morron", 2969.34, 612
"Naranja", 23.14, 1000
"Lima", 1022.73, 198
"Manzana", 123.59, 1000
"Papa", 13.42, 840
"Rabanito", 241.64, 291
"Palta", 1193.03, 384
"Brocoli", 347.14, 428
"Frambuesa", 2104.91, 120
"Champignon", 3675.58, 109
"Mandarina", 17.83, 1170
"Batata", 11.05, 1190
"Lima", 1190.83, 214
"Esparrago", 600.05, 182
"Frambuesa", 1991.98, 108
"Melon", 112.61, 400
"Cereza", 1012.89, 204
"Lima", 1209.93, 196
"Acelga", 19.71, 972
"Mandarina", 22.06, 1120
"Cebolla", 79.43, 768
"Coliflor", 27.96, 590
"Mandarina", 7.10, 1000
"Coliflor", 28.40, 530
"Kiwi", 429.13, 432
"Durazno", 265.55, 672
"Zuccini", 98.12, 690
"Banana", 68.83, 1080
"Lima", 1396.19, 172
"Zuccini", 82.01, 498
"Sandia", 46.89, 1053
"Caqui", 845.26, 108
"Manzana", 125.99, 1130
"Durazno", 277.67, 920
"Pepino", 35.86, 410
"Rabanito", 249.99, 336
"Durazno", 150.85, 728
"Batata", 15.77, 1110
"Esparrago", 642.93, 204
"Cereza", 1062.49, 174
"Ciruela", 999.98, 963
"Palta", 1104.48, 424
"Sandia", 59.18, 837
"Mandarina", 9.29, 1120
"Zanahoria", 26.60, 720
"Naranja", 19.64, 910
"Uva", 670.07, 339
"Banana", 53.57, 1100
"Cebolla", 71.63, 936
"Mandarina", 17.77, 1010
"Alcachofa", 130.06, 279
"Frutilla", 255.89, 285
"Higo", 2516.41, 96
"Sandia", 54.81, 999
"Choclo", 54.34, 360
"Cebolla", 77.69, 872
"Manzana", 127.11, 1040
"Ajo", 905.34, 82
"Naranja", 21.46, 840
"Naranja", 11.85, 1180
"Zuccini", 84.07, 582
"Uva", 693.84, 360
"Brocoli", 381.21, 336
"Tomate", 708.25, 873
"Frutilla", 290.38, 312
"Coliflor", 25.24, 410
"Brocoli", 340.40, 388
"Uva", 694.50, 333
"Batata", 18.09, 1140
"Mandarina", 14.27, 830
"Caqui", 822.66, 115
"Morron", 2963.94, 522
"Apio", 53.64, 243
"Papa", 20.32, 1200
"Lima", 1216.59, 226
"Morron", 2961.51, 654
"Zanahoria", 27.51, 498
"Brocoli", 361.93, 428
"Brocoli", 356.49, 460
"Morron", 2938.33, 642
"Pepino", 49.57, 525
"TomCherry", 539.35, 218
"Coliflor", 35.30, 470
"Higo", 2468.33, 101
"Zuccini", 83.20, 594
"Banana", 59.23, 850
"Naranja", 10.71, 1000
"Mandarina", 13.21, 830
"Palta", 1099.99, 404
"Cebolla", 70.17, 872
"Apio", 60.33, 342
"Morron", 2927.25, 696
"Uva", 726.49, 306
"Alcachofa", 126.18, 258
"Limon", 344.42, 658
"Frambuesa", 2073.91, 110
"Champignon", 3671.26, 100
"Manzana", 144.85, 820
"Frambuesa", 2052.90, 106
"Manzana", 151.12, 1040
"Alcachofa", 149.53, 312
"Champignon", 3532.28, 95
"Manzana", 145.93, 1170
"Pomelo", 51.77, 972
"Mandarina", 22.97, 800
"Palta", 514.49, 420
"Durazno", 122.50, 960
"Durazno", 122.79, 664
"Choclo", 60.53, 291
"Kinoto", 39.83, 176
"Limon", 315.46, 756
"Frutilla", 267.82, 261
"Lechuga", 38.86, 855
"Cebolla", 72.58, 728
"Apio", 49.49, 270
"Durazno", 181.32, 800
"Acelga", 19.02, 1035
"Morron", 2904.54, 690
"Melon", 110.98, 480
"Palta", 461.16, 590
"Alcachofa", 138.80, 285
"Coliflor", 28.75, 570
"Sandia", 57.25, 792
"Sandia", 63.74, 945
"Lima", 1375.01, 182
"Durazno", 173.99, 832
"Coliflor", 31.57, 435
"Coliflor", 34.36, 510
"Sandia", 57.61, 828
"Durazno", 174.20, 664
"Naranja", 19.58, 920
"Palta", 1121.36, 408
"Esparrago", 613.28, 172
"Cebolla", 70.97, 784
"Sandia", 59.12, 738
"Lima", 1222.73, 200
"Palta", 487.18, 460
"Durazno", 188.70, 880
"Ciruela", 981.00, 747
"Mandarina", 18.17, 1160
"Cereza", 1031.93, 232
"TomCherry", 600.50, 214
"Repollo", 5.89, 574
"Mandarina", 22.69, 820
"Manzana", 157.46, 1020
"Repollo", 6.04, 840
"Frambuesa", 2066.83, 115
"Limon", 289.12, 623
"Rabanito", 217.88, 264
"Mandarina", 14.11, 1040
"Apio", 58.75, 282
"Frutilla", 280.35, 333
"Acelga", 17.95, 927
"Banana", 75.74, 1200
"Ajo", 925.72, 105
"Calabaza", 21.39, 760
"Papa", 12.09, 1080
"Durazno", 291.68, 856
"Acelga", 25.83, 972
"Apio", 54.75, 354
"Lechuga", 50.37, 882
"Apio", 54.34, 306
"Sandia", 52.65, 873
"Durazno", 266.12, 640
"Palta", 472.45, 445
"Frutilla", 336.18, 300
"Coliflor", 21.29, 580
"Melon", 110.82, 336
"Durazno", 157.84, 848
"Palta", 1084.03, 436
"Lima", 1338.19, 202
"Rabanito", 209.21, 291
"Mandarina", 25.31, 960
"Coliflor", 27.59, 400
"Higo", 2486.31, 93
"Ajo", 894.92, 81
"Limon", 284.08, 574
"Apio", 47.99, 333
"Durazno", 259.50, 696
"Repollo", 7.70, 742
"Durazno", 263.13, 864
"Lima", 1370.90, 212
"Naranja", 20.99, 1040
"Melon", 111.70, 400
"Cebolla", 51.07, 656
"Ajo", 935.81, 94
"Repollo", 10.46, 581
"Ajo", 960.25, 120
"Lima", 1008.85, 186
"Higo", 2442.02, 94
"Melon", 87.55, 320
"Pomelo", 48.68, 1053
"Caqui", 795.04, 120
"Frutilla", 270.97, 354
"Papa", 18.37, 920
"Kiwi", 426.81, 328
"Palta", 485.62, 570
"Lechuga", 49.32, 954
"Naranja", 15.79, 890
"Melon", 96.91, 364
"Lechuga", 35.73, 990
"Repollo", 4.38, 693
"Champignon", 3592.84, 85
"Mandarina", 24.50, 930
"Uva", 743.24, 285
"Limon", 300.30, 644
"Limon", 330.92, 644
"Lima", 1245.39, 214
"Mandarina", 18.29, 1080
"Alcachofa", 124.26, 243
"Batata", 19.81, 1030
"Rabanito", 243.34, 294
"Limon", 317.90, 693
"Uva", 706.30, 324
"TomCherry", 541.76, 166
"Zuccini", 80.70, 486
"Sandia", 47.17, 918
"Brocoli", 335.42, 372
"Palta", 450.35, 540
"Mandarina", 13.53, 1150
"Morron", 2982.81, 702
"Pepino", 36.74, 525
"Durazno", 174.11, 880
"Esparrago", 604.01, 212
"Apio", 60.77, 339
"Sandia", 61.85, 873
"Champignon", 3645.94, 102
"Naranja", 17.29, 1120
"Durazno", 169.76, 768
"Frambuesa", 2033.36, 109
"Ciruela", 964.66, 765
"Zanahoria", 37.31, 480
"Sandia", 69.75, 999
"Morron", 3017.49, 660
"Kinoto", 37.83, 192
"Pera", 156.41, 1000
"Ajo", 912.96, 108
"Kinoto", 45.46, 186
"Rabanito", 234.16, 315
"Lima", 1415.77, 176
"Choclo", 45.34, 285
"Repollo", 6.56, 791
"Calabaza", 30.54, 704
"Manzana", 138.58, 1020
"Lima", 1169.20, 160
"Ciruela", 974.06, 1017
"Frambuesa", 2032.87, 111
"Apio", 44.90, 270
"Higo", 2555.76, 108
"Mandarina", 28.79, 850
"Palta", 1140.81, 460
"Ciruela", 971.39, 945
"Champignon", 3721.05, 80
"Uva", 681.84, 348
"Choclo", 59.68, 303
"Mandarina", 10.12, 980
"Cebolla", 73.54, 672
"Champignon", 3565.14, 87
"Morron", 2900.35, 702
"Brocoli", 361.30, 400
"Acelga", 31.12, 1071
"Brocoli", 368.21, 392
"Brocoli", 346.31, 384
"Naranja", 9.79, 980
"Sandia", 69.91, 792
"Pepino", 26.82, 410
"Durazno", 152.97, 904
"Limon", 333.25, 623
"Coliflor", 37.09, 525
"Esparrago", 608.34, 224
"Uva", 684.87, 243
"Esparrago", 615.26, 240
"Manzana", 134.82, 1180
"Uva", 692.16, 252
"Rabanito", 219.91, 339
